X,Y,id,Area,Pacount,Order,MR,OB,JB,GB,AO,BB,GM,Gridall,GridT1,GridPA
312739.8076,1179857.627,6,2915875.49,0,34452,0,0,0,0,0,0,0,0,0,0
312739.8076,1181565.22,6,2915876.049,0,34453,0,0,0,0,0,0,0,0,0,0
312739.8076,1183272.814,6,2915876.608,0,34454,0,0,0,0,0,0,0,0,0,0
312739.8076,1184980.408,6,2915876.049,0,34455,0,0,0,0,0,0,0,0,0,0
312739.8076,1186688.001,6,2915875.49,0,34456,0,0,0,0,0,0,0,0,0,0
312739.8076,1188395.595,6,2915876.608,0,34457,0,0,0,0,0,0,0,0,0,0
312739.8076,1190103.189,6,2915876.608,0,34458,0,0,0,0,0,0,0,0,0,0
312739.8076,1191810.783,6,2915876.049,0,34459,0,0,0,0,0,0,0,0,0,0
312739.8076,1193518.376,6,2915876.049,0,34460,0,0,0,0,0,0,0,0,0,0
312739.8076,1195225.97,6,2915876.608,0,34461,0,0,0,0,0,0,0,0,0,0
312739.8076,1196933.564,6,2915875.49,0,34462,0,0,0,0,0,0,0,0,0,0
312739.8076,1198641.157,6,2915876.049,0,34463,0,0,0,0,0,0,0,0,0,0
312739.8076,1200348.751,6,2915876.608,0,34464,0,0,0,0,0,0,0,0,0,0
312739.8076,1202056.345,6,2915876.608,0,34465,0,0,0,0,0,0,0,0,0,0
312739.8076,1203763.939,6,2915876.049,0,34466,0,0,0,0,0,0,0,0,0,0
312739.8076,1205471.532,6,2915875.49,0,34467,0,0,0,0,0,0,0,0,0,0
312739.8076,1207179.126,6,2915876.608,0,34468,0,0,0,0,0,0,0,0,0,0
312739.8076,1208886.72,6,2915876.049,0,34469,0,0,0,0,0,0,0,0,0,0
312739.8076,1210594.313,6,2915875.49,0,34470,0,0,0,0,0,0,0,0,0,0
312739.8076,1212301.907,6,2915876.608,0,34471,0,0,0,0,0,0,0,0,0,0
312739.8076,1214009.501,6,2915877.166,0,34472,0,0,0,0,0,0,0,0,0,0
312739.8076,1215717.095,6,2915875.49,0,34473,0,0,0,0,0,0,0,0,0,0
312739.8076,1217424.688,6,2915876.049,0,34474,0,0,0,0,0,0,0,0,0,0
312739.8076,1219132.282,6,2814974.056,0,34475,0,0,0,0,0,0,0,0,0,0
314447.4014,1065448.847,6,2523690.274,6,34476,0,0,0,0,0,0,0,1,0,1
314447.4014,1067156.441,6,2912629.087,0,34477,0,0,0,0,0,0,0,0,0,0
314447.4014,1068864.035,6,2915877.166,9,34478,0,0,0,0,0,0,0,1,0,1
314447.4014,1070571.629,6,2915876.608,0,34479,0,0,0,0,0,0,0,0,0,0
314447.4014,1072279.222,6,2915876.049,0,34480,0,0,0,0,0,0,0,0,0,0
314447.4014,1073986.816,6,2915877.166,2,34481,0,0,0,0,0,0,0,1,0,1
314447.4014,1075694.41,6,2915876.608,0,34482,0,0,0,0,0,0,0,0,0,0
314447.4014,1077402.003,6,2915876.049,0,34483,0,0,0,0,0,0,0,0,0,0
314447.4014,1079109.597,6,2915877.725,2,34484,0,0,0,0,0,0,0,1,0,1
314447.4014,1080817.191,6,2915877.166,0,34485,0,0,0,0,0,0,0,0,0,0
314447.4014,1082524.785,6,2915876.049,0,34486,0,0,0,0,0,0,0,0,0,0
314447.4014,1084232.378,6,2915876.608,0,34487,0,0,0,0,0,0,0,0,0,0
314447.4014,1085939.972,6,2915877.166,0,34488,0,0,0,0,0,0,0,0,0,0
314447.4014,1087647.566,6,2915876.049,0,34489,0,0,0,0,0,0,0,0,0,0
314447.4014,1089355.159,6,2915876.608,0,34490,0,0,0,0,0,0,0,0,0,0
314447.4014,1091062.753,6,2915877.166,0,34491,0,0,0,0,0,0,0,0,0,0
314447.4014,1092770.347,6,2915877.166,0,34492,0,0,0,0,0,0,0,0,0,0
314447.4014,1094477.941,6,2915876.608,0,34493,0,0,0,0,0,0,0,0,0,0
314447.4014,1096185.534,6,2915876.049,0,34494,0,0,0,0,0,0,0,0,0,0
314447.4014,1097893.128,6,2915877.166,0,34495,0,0,0,0,0,0,0,0,0,0
314447.4014,1099600.722,6,2915876.608,0,34496,0,0,0,0,0,0,0,0,0,0
314447.4014,1101308.315,6,2915876.049,0,34497,0,0,0,0,0,0,0,0,0,0
314447.4014,1103015.909,6,2915877.725,0,34498,0,0,0,0,0,0,0,0,0,0
314447.4014,1104723.503,6,2915877.166,0,34499,0,0,0,0,0,0,0,0,0,0
314447.4014,1106431.097,6,2915875.49,0,34500,0,0,0,0,0,0,0,0,0,0
314447.4014,1108138.69,6,2915876.608,0,34501,0,0,0,0,0,0,0,0,0,0
314447.4014,1109846.284,6,2915877.166,0,34502,0,0,0,0,0,0,0,0,0,0
314447.4014,1111553.878,6,2915877.166,0,34503,0,0,0,0,0,0,0,0,0,0
314447.4014,1113261.472,6,2915876.608,0,34504,0,0,0,0,0,0,0,0,0,0
314447.4014,1114969.065,6,2915876.049,0,34505,0,0,0,0,0,0,0,0,0,0
314447.4014,1116676.659,6,2915877.166,0,34506,0,0,0,0,0,0,0,0,0,0
314447.4014,1118384.253,6,2915876.608,0,34507,0,0,0,0,0,0,0,0,0,0
314447.4014,1120091.846,6,2915876.049,0,34508,0,0,0,0,0,0,0,0,0,0
314447.4014,1121799.44,6,2915877.166,0,34509,0,0,0,0,0,0,0,0,0,0
314447.4014,1123507.034,6,2915877.166,1,34510,0,0,0,0,0,0,0,1,0,1
314447.4014,1125214.628,6,2915876.608,0,34511,0,0,0,0,0,0,0,0,0,0
314447.4014,1126922.221,6,2915876.608,0,34512,0,0,0,0,0,0,0,0,0,0
314447.4014,1128629.815,6,2915877.166,0,34513,0,0,0,0,0,0,0,0,0,0
314447.4014,1130337.409,6,2915876.049,0,34514,0,0,0,0,0,0,0,0,0,0
314447.4014,1132045.002,6,2915876.608,0,34515,0,0,0,0,0,0,0,0,0,0
314447.4014,1133752.596,6,2915877.166,0,34516,0,0,0,0,0,0,0,0,0,0
314447.4014,1135460.19,6,2915877.166,0,34517,0,0,0,0,0,0,0,0,0,0
314447.4014,1137167.784,6,2915876.608,0,34518,0,0,0,0,0,0,0,0,0,0
314447.4014,1138875.377,6,2915876.049,0,34519,0,0,0,0,0,0,0,0,0,0
314447.4014,1140582.971,6,2915877.166,0,34520,0,0,0,0,0,0,0,0,0,0
314447.4014,1142290.565,6,2915876.608,0,34521,0,0,0,0,0,0,0,0,0,0
314447.4014,1143998.158,6,2915876.049,0,34522,0,0,0,0,0,0,0,0,0,0
314447.4014,1145705.752,6,2915877.166,0,34523,0,0,0,0,0,0,0,0,0,0
314447.4014,1147413.346,6,2915877.725,0,34524,0,0,0,0,0,0,0,0,0,0
314447.4014,1149120.94,6,2915876.049,0,34525,0,0,0,0,0,0,0,0,0,0
314447.4014,1150828.533,6,2915876.608,0,34526,0,0,0,0,0,0,0,0,0,0
314447.4014,1152536.127,6,2915877.166,0,34527,0,0,0,0,0,0,0,0,0,0
314447.4014,1154243.721,6,2915876.049,0,34528,0,0,0,0,0,0,0,0,0,0
314447.4014,1155951.314,6,2915876.608,0,34529,0,0,0,0,0,0,0,0,0,0
314447.4014,1157658.908,6,2915877.166,0,34530,0,0,0,0,0,0,0,0,0,0
314447.4014,1159366.502,6,2915877.166,0,34531,0,0,0,0,0,0,0,0,0,0
314447.4014,1161074.096,6,2915876.608,0,34532,0,0,0,0,0,0,0,0,0,0
314447.4014,1162781.689,6,2915876.049,0,34533,0,0,0,0,0,0,0,0,0,0
314447.4014,1164489.283,6,2915877.166,0,34534,0,0,0,0,0,0,0,0,0,0
314447.4014,1166196.877,6,2915877.166,0,34535,0,0,0,0,0,0,0,0,0,0
314447.4014,1167904.471,6,2915876.608,0,34536,0,0,0,0,0,0,0,0,0,0
314447.4014,1169612.064,6,2915876.608,0,34537,0,0,0,0,0,0,0,0,0,0
314447.4014,1171319.658,6,2915877.166,0,34538,0,0,0,0,0,0,0,0,0,0
314447.4014,1173027.252,6,2915876.049,0,34539,0,0,0,0,0,0,0,0,0,0
314447.4014,1174734.845,6,2915876.608,0,34540,0,0,0,0,0,0,0,0,0,0
314447.4014,1176442.439,6,2915877.166,0,34541,0,0,0,0,0,0,0,0,0,0
314447.4014,1178150.033,6,2915877.166,0,34542,0,0,0,0,0,0,0,0,0,0
314447.4014,1179857.627,6,2915876.049,0,34543,0,0,0,0,0,0,0,0,0,0
314447.4014,1181565.22,6,2915876.608,0,34544,0,0,0,0,0,0,0,0,0,0
314447.4014,1183272.814,6,2915877.166,0,34545,0,0,0,0,0,0,0,0,0,0
314447.4014,1184980.408,6,2915876.608,0,34546,0,0,0,0,0,0,0,0,0,0
314447.4014,1186688.001,6,2915876.049,0,34547,0,0,0,0,0,0,0,0,0,0
314447.4014,1188395.595,6,2915877.166,0,34548,0,0,0,0,0,0,0,0,0,0
314447.4014,1190103.189,6,2915877.166,0,34549,0,0,0,0,0,0,0,0,0,0
314447.4014,1191810.783,6,2915876.608,0,34550,0,0,0,0,0,0,0,0,0,0
314447.4014,1193518.376,6,2915876.608,0,34551,0,0,0,0,0,0,0,0,0,0
314447.4014,1195225.97,6,2915877.166,0,34552,0,0,0,0,0,0,0,0,0,0
314447.4014,1196933.564,6,2915876.049,0,34553,0,0,0,0,0,0,0,0,0,0
314447.4014,1198641.157,6,2915876.608,0,34554,0,0,0,0,0,0,0,0,0,0
314447.4014,1200348.751,6,2915877.166,0,34555,0,0,0,0,0,0,0,0,0,0
314447.4014,1202056.345,6,2915877.166,0,34556,0,0,0,0,0,0,0,0,0,0
314447.4014,1203763.939,6,2915876.608,0,34557,0,0,0,0,0,0,0,0,0,0
314447.4014,1205471.532,6,2915876.049,0,34558,0,0,0,0,0,0,0,0,0,0
314447.4014,1207179.126,6,2915877.166,0,34559,0,0,0,0,0,0,0,0,0,0
314447.4014,1208886.72,6,2915876.608,0,34560,0,0,0,0,0,0,0,0,0,0
314447.4014,1210594.313,6,2915876.049,0,34561,0,0,0,0,0,0,0,0,0,0
314447.4014,1212301.907,6,2915877.166,0,34562,0,0,0,0,0,0,0,0,0,0
314447.4014,1214009.501,6,2915877.725,0,34563,0,0,0,0,0,0,0,0,0,0
314447.4014,1215717.095,6,2915876.049,0,34564,0,0,0,0,0,0,0,0,0,0
314447.4014,1217424.688,6,2915876.608,0,34565,0,0,0,0,0,0,0,0,0,0
314447.4014,1219132.282,6,2822864.15,0,34566,0,0,0,0,0,0,0,0,0,0
316154.9951,1065448.847,6,2197153.105,4,34567,0,0,0,0,0,0,0,1,0,1
316154.9951,1067156.441,6,2915876.608,0,34568,0,0,0,0,0,0,0,0,0,0
316154.9951,1068864.035,6,2915876.608,0,34569,0,0,0,0,0,0,0,0,0,0
316154.9951,1070571.629,6,2915876.049,0,34570,0,0,0,0,0,0,0,0,0,0
316154.9951,1072279.222,6,2915875.49,0,34571,0,0,0,0,0,0,0,0,0,0
316154.9951,1073986.816,6,2915876.608,0,34572,0,0,0,0,0,0,0,0,0,0
316154.9951,1075694.41,6,2915876.049,0,34573,0,0,0,0,0,0,0,0,0,0
316154.9951,1077402.003,6,2915875.49,0,34574,0,0,0,0,0,0,0,0,0,0
316154.9951,1079109.597,6,2915877.166,0,34575,0,0,0,0,0,0,0,0,0,0
316154.9951,1080817.191,6,2915876.608,0,34576,0,0,0,0,0,0,0,0,0,0
316154.9951,1082524.785,6,2915875.49,4,34577,0,0,0,0,0,0,0,1,0,1
316154.9951,1084232.378,6,2915876.049,0,34578,0,0,0,0,0,0,0,0,0,0
316154.9951,1085939.972,6,2915876.608,0,34579,0,0,0,0,0,0,0,0,0,0
316154.9951,1087647.566,6,2915875.49,0,34580,0,0,0,0,0,0,0,0,0,0
316154.9951,1089355.159,6,2915876.049,0,34581,0,0,0,0,0,0,0,0,0,0
316154.9951,1091062.753,6,2915876.608,0,34582,0,0,0,0,0,0,0,0,0,0
316154.9951,1092770.347,6,2915876.608,0,34583,0,0,0,0,0,0,0,0,0,0
316154.9951,1094477.941,6,2915876.049,0,34584,0,0,0,0,0,0,0,0,0,0
316154.9951,1096185.534,6,2915875.49,0,34585,0,0,0,0,0,0,0,0,0,0
316154.9951,1097893.128,6,2915876.608,0,34586,0,0,0,0,0,0,0,0,0,0
316154.9951,1099600.722,6,2915876.049,0,34587,0,0,0,0,0,0,0,0,0,0
316154.9951,1101308.315,6,2915875.49,0,34588,0,0,0,0,0,0,0,0,0,0
316154.9951,1103015.909,6,2915877.166,0,34589,0,0,0,0,0,0,0,0,0,0
316154.9951,1104723.503,6,2915876.608,0,34590,0,0,0,0,0,0,0,0,0,0
316154.9951,1106431.097,6,2915874.932,0,34591,0,0,0,0,0,0,0,0,0,0
316154.9951,1108138.69,6,2915876.049,0,34592,0,0,0,0,0,0,0,0,0,0
316154.9951,1109846.284,6,2915876.608,0,34593,0,0,0,0,0,0,0,0,0,0
316154.9951,1111553.878,6,2915876.608,0,34594,0,0,0,0,0,0,0,0,0,0
316154.9951,1113261.472,6,2915876.049,0,34595,0,0,0,0,0,0,0,0,0,0
316154.9951,1114969.065,6,2915875.49,0,34596,0,0,0,0,0,0,0,0,0,0
316154.9951,1116676.659,6,2915876.608,0,34597,0,0,0,0,0,0,0,0,0,0
316154.9951,1118384.253,6,2915876.049,0,34598,0,0,0,0,0,0,0,0,0,0
316154.9951,1120091.846,6,2915875.49,0,34599,0,0,0,0,0,0,0,0,0,0
316154.9951,1121799.44,6,2915876.608,0,34600,0,0,0,0,0,0,0,0,0,0
316154.9951,1123507.034,6,2915876.608,0,34601,0,0,0,0,0,0,0,0,0,0
316154.9951,1125214.628,6,2915876.049,0,34602,0,0,0,0,0,0,0,0,0,0
316154.9951,1126922.221,6,2915876.049,0,34603,0,0,0,0,0,0,0,0,0,0
316154.9951,1128629.815,6,2915876.608,0,34604,0,0,0,0,0,0,0,0,0,0
316154.9951,1130337.409,6,2915875.49,0,34605,0,0,0,0,0,0,0,0,0,0
316154.9951,1132045.002,6,2915876.049,0,34606,0,0,0,0,0,0,0,0,0,0
316154.9951,1133752.596,6,2915876.608,0,34607,0,0,0,0,0,0,0,0,0,0
316154.9951,1135460.19,6,2915876.608,0,34608,0,0,0,0,0,0,0,0,0,0
316154.9951,1137167.784,6,2915876.049,0,34609,0,0,0,0,0,0,0,0,0,0
316154.9951,1138875.377,6,2915875.49,0,34610,0,0,0,0,0,0,0,0,0,0
316154.9951,1140582.971,6,2915876.608,0,34611,0,0,0,0,0,0,0,0,0,0
316154.9951,1142290.565,6,2915876.049,0,34612,0,0,0,0,0,0,0,0,0,0
316154.9951,1143998.158,6,2915875.49,0,34613,0,0,0,0,0,0,0,0,0,0
316154.9951,1145705.752,6,2915876.608,0,34614,0,0,0,0,0,0,0,0,0,0
316154.9951,1147413.346,6,2915877.166,0,34615,0,0,0,0,0,0,0,0,0,0
316154.9951,1149120.94,6,2915875.49,0,34616,0,0,0,0,0,0,0,0,0,0
316154.9951,1150828.533,6,2915876.049,0,34617,0,0,0,0,0,0,0,0,0,0
316154.9951,1152536.127,6,2915876.608,0,34618,0,0,0,0,0,0,0,0,0,0
316154.9951,1154243.721,6,2915875.49,0,34619,0,0,0,0,0,0,0,0,0,0
316154.9951,1155951.314,6,2915876.049,0,34620,0,0,0,0,0,0,0,0,0,0
316154.9951,1157658.908,6,2915876.608,0,34621,0,0,0,0,0,0,0,0,0,0
316154.9951,1159366.502,6,2915876.608,0,34622,0,0,0,0,0,0,0,0,0,0
316154.9951,1161074.096,6,2915876.049,0,34623,0,0,0,0,0,0,0,0,0,0
316154.9951,1162781.689,6,2915875.49,0,34624,0,0,0,0,0,0,0,0,0,0
316154.9951,1164489.283,6,2915876.608,0,34625,0,0,0,0,0,0,0,0,0,0
316154.9951,1166196.877,6,2915876.608,0,34626,0,0,0,0,0,0,0,0,0,0
316154.9951,1167904.471,6,2915876.049,0,34627,0,0,0,0,0,0,0,0,0,0
316154.9951,1169612.064,6,2915876.049,0,34628,0,0,0,0,0,0,0,0,0,0
316154.9951,1171319.658,6,2915876.608,0,34629,0,0,0,0,0,0,0,0,0,0
316154.9951,1173027.252,6,2915875.49,0,34630,0,0,0,0,0,0,0,0,0,0
316154.9951,1174734.845,6,2915876.049,0,34631,0,0,0,0,0,0,0,0,0,0
316154.9951,1176442.439,6,2915876.608,0,34632,0,0,0,0,0,0,0,0,0,0
316154.9951,1178150.033,6,2915876.608,0,34633,0,0,0,0,0,0,0,0,0,0
316154.9951,1179857.627,6,2915875.49,0,34634,0,0,0,0,0,0,0,0,0,0
316154.9951,1181565.22,6,2915876.049,0,34635,0,0,0,0,0,0,0,0,0,0
316154.9951,1183272.814,6,2915876.608,0,34636,0,0,0,0,0,0,0,0,0,0
316154.9951,1184980.408,6,2915876.049,0,34637,0,0,0,0,0,0,0,0,0,0
316154.9951,1186688.001,6,2915875.49,0,34638,0,0,0,0,0,0,0,0,0,0
316154.9951,1188395.595,6,2915876.608,0,34639,0,0,0,0,0,0,0,0,0,0
316154.9951,1190103.189,6,2915876.608,0,34640,0,0,0,0,0,0,0,0,0,0
316154.9951,1191810.783,6,2915876.049,0,34641,0,0,0,0,0,0,0,0,0,0
316154.9951,1193518.376,6,2915876.049,0,34642,0,0,0,0,0,0,0,0,0,0
316154.9951,1195225.97,6,2915876.608,0,34643,0,0,0,0,0,0,0,0,0,0
316154.9951,1196933.564,6,2915875.49,0,34644,0,0,0,0,0,0,0,0,0,0
316154.9951,1198641.157,6,2915876.049,0,34645,0,0,0,0,0,0,0,0,0,0
316154.9951,1200348.751,6,2915876.608,0,34646,0,0,0,0,0,0,0,0,0,0
316154.9951,1202056.345,6,2915876.608,0,34647,0,0,0,0,0,0,0,0,0,0
316154.9951,1203763.939,6,2915876.049,0,34648,0,0,0,0,0,0,0,0,0,0
316154.9951,1205471.532,6,2915875.49,0,34649,0,0,0,0,0,0,0,0,0,0
316154.9951,1207179.126,6,2915876.608,0,34650,0,0,0,0,0,0,0,0,0,0
316154.9951,1208886.72,6,2915876.049,0,34651,0,0,0,0,0,0,0,0,0,0
316154.9951,1210594.313,6,2915875.49,0,34652,0,0,0,0,0,0,0,0,0,0
316154.9951,1212301.907,6,2915876.608,0,34653,0,0,0,0,0,0,0,0,0,0
316154.9951,1214009.501,6,2915877.166,0,34654,0,0,0,0,0,0,0,0,0,0
316154.9951,1215717.095,6,2915875.49,0,34655,0,0,0,0,0,0,0,0,0,0
316154.9951,1217424.688,6,2915876.049,0,34656,0,0,0,0,0,0,0,0,0,0
316154.9951,1219132.282,6,2830753.441,0,34657,0,0,0,0,0,0,0,0,0,0
317862.5888,1067156.441,6,1949894.877,0,34658,0,0,0,0,0,0,0,0,0,0
317862.5888,1068864.035,6,3397417.923,0,34659,0,0,0,0,0,0,0,0,0,0
317862.5888,1070571.629,6,2915876.049,0,34660,0,0,0,0,0,0,0,0,0,0
317862.5888,1072279.222,6,2915875.49,0,34661,0,0,0,0,0,0,0,0,0,0
317862.5888,1073986.816,6,2915876.608,0,34662,0,0,0,0,0,0,0,0,0,0
317862.5888,1075694.41,6,2915876.049,0,34663,0,0,0,0,0,0,0,0,0,0
317862.5888,1077402.003,6,2915875.49,2,34664,0,0,0,0,0,0,0,1,0,1
317862.5888,1079109.597,6,2915877.166,0,34665,0,0,0,0,0,0,0,0,0,0
317862.5888,1080817.191,6,2915876.608,2,34666,0,0,0,0,0,0,0,1,0,1
317862.5888,1082524.785,6,2915875.49,0,34667,0,0,0,0,0,0,0,0,0,0
317862.5888,1084232.378,6,2915876.049,0,34668,0,0,0,0,0,0,0,0,0,0
317862.5888,1085939.972,6,2915876.608,0,34669,0,0,0,0,0,0,0,0,0,0
317862.5888,1087647.566,6,2915875.49,0,34670,0,0,0,0,0,0,0,0,0,0
317862.5888,1089355.159,6,2915876.049,0,34671,0,0,0,0,0,0,0,0,0,0
317862.5888,1091062.753,6,2915876.608,0,34672,0,0,0,0,0,0,0,0,0,0
317862.5888,1092770.347,6,2915876.608,0,34673,0,0,0,0,0,0,0,0,0,0
317862.5888,1094477.941,6,2915876.049,0,34674,0,0,0,0,0,0,0,0,0,0
317862.5888,1096185.534,6,2915875.49,0,34675,0,0,0,0,0,0,0,0,0,0
317862.5888,1097893.128,6,2915876.608,0,34676,0,0,0,0,0,0,0,0,0,0
317862.5888,1099600.722,6,2915876.049,0,34677,0,0,0,0,0,0,0,0,0,0
317862.5888,1101308.315,6,2915875.49,0,34678,0,0,0,0,0,0,0,0,0,0
317862.5888,1103015.909,6,2915877.166,0,34679,0,0,0,0,0,0,0,0,0,0
317862.5888,1104723.503,6,2915876.608,0,34680,0,0,0,0,0,0,0,0,0,0
317862.5888,1106431.097,6,2915874.932,0,34681,0,0,0,0,0,0,0,0,0,0
317862.5888,1108138.69,6,2915876.049,0,34682,0,0,0,0,0,0,0,0,0,0
317862.5888,1109846.284,6,2915876.608,0,34683,0,0,0,0,0,0,0,0,0,0
317862.5888,1111553.878,6,2915876.608,0,34684,0,0,0,0,0,0,0,0,0,0
317862.5888,1113261.472,6,2915876.049,0,34685,0,0,0,0,0,0,0,0,0,0
317862.5888,1114969.065,6,2915875.49,0,34686,0,0,0,0,0,0,0,0,0,0
317862.5888,1116676.659,6,2915876.608,1,34687,0,0,0,0,0,0,0,1,0,1
317862.5888,1118384.253,6,2915876.049,0,34688,0,0,0,0,0,0,0,0,0,0
317862.5888,1120091.846,6,2915875.49,0,34689,0,0,0,0,0,0,0,0,0,0
317862.5888,1121799.44,6,2915876.608,0,34690,0,0,0,0,0,0,0,0,0,0
317862.5888,1123507.034,6,2915876.608,0,34691,0,0,0,0,0,0,0,0,0,0
317862.5888,1125214.628,6,2915876.049,0,34692,0,0,0,0,0,0,0,0,0,0
317862.5888,1126922.221,6,2915876.049,0,34693,0,0,0,0,0,0,0,0,0,0
317862.5888,1128629.815,6,2915876.608,0,34694,0,0,0,0,0,0,0,0,0,0
317862.5888,1130337.409,6,2915875.49,0,34695,0,0,0,0,0,0,0,0,0,0
317862.5888,1132045.002,6,2915876.049,0,34696,0,0,0,0,0,0,0,0,0,0
317862.5888,1133752.596,6,2915876.608,0,34697,0,0,0,0,0,0,0,0,0,0
317862.5888,1135460.19,6,2915876.608,0,34698,0,0,0,0,0,0,0,0,0,0
317862.5888,1137167.784,6,2915876.049,0,34699,0,0,0,0,0,0,0,0,0,0
317862.5888,1138875.377,6,2915875.49,0,34700,0,0,0,0,0,0,0,0,0,0
317862.5888,1140582.971,6,2915876.608,0,34701,0,0,0,0,0,0,0,0,0,0
317862.5888,1142290.565,6,2915876.049,0,34702,0,0,0,0,0,0,0,0,0,0
317862.5888,1143998.158,6,2915875.49,0,34703,0,0,0,0,0,0,0,0,0,0
317862.5888,1145705.752,6,2915876.608,0,34704,0,0,0,0,0,0,0,0,0,0
317862.5888,1147413.346,6,2915877.166,0,34705,0,0,0,0,0,0,0,0,0,0
317862.5888,1149120.94,6,2915875.49,0,34706,0,0,0,0,0,0,0,0,0,0
317862.5888,1150828.533,6,2915876.049,0,34707,0,0,0,0,0,0,0,0,0,0
317862.5888,1152536.127,6,2915876.608,0,34708,0,0,0,0,0,0,0,0,0,0
317862.5888,1154243.721,6,2915875.49,0,34709,0,0,0,0,0,0,0,0,0,0
317862.5888,1155951.314,6,2915876.049,0,34710,0,0,0,0,0,0,0,0,0,0
317862.5888,1157658.908,6,2915876.608,0,34711,0,0,0,0,0,0,0,0,0,0
317862.5888,1159366.502,6,2915876.608,0,34712,0,0,0,0,0,0,0,0,0,0
317862.5888,1161074.096,6,2915876.049,0,34713,0,0,0,0,0,0,0,0,0,0
317862.5888,1162781.689,6,2915875.49,0,34714,0,0,0,0,0,0,0,0,0,0
317862.5888,1164489.283,6,2915876.608,0,34715,0,0,0,0,0,0,0,0,0,0
317862.5888,1166196.877,6,2915876.608,0,34716,0,0,0,0,0,0,0,0,0,0
317862.5888,1167904.471,6,2915876.049,0,34717,0,0,0,0,0,0,0,0,0,0
317862.5888,1169612.064,6,2915876.049,0,34718,0,0,0,0,0,0,0,0,0,0
317862.5888,1171319.658,6,2915876.608,0,34719,0,0,0,0,0,0,0,0,0,0
317862.5888,1173027.252,6,2915875.49,0,34720,0,0,0,0,0,0,0,0,0,0
317862.5888,1174734.845,6,2915876.049,0,34721,0,0,0,0,0,0,0,0,0,0
317862.5888,1176442.439,6,2915876.608,0,34722,0,0,0,0,0,0,0,0,0,0
317862.5888,1178150.033,6,2915876.608,0,34723,0,0,0,0,0,0,0,0,0,0
317862.5888,1179857.627,6,2915875.49,0,34724,0,0,0,0,0,0,0,0,0,0
317862.5888,1181565.22,6,2915876.049,0,34725,0,0,0,0,0,0,0,0,0,0
317862.5888,1183272.814,6,2915876.608,0,34726,0,0,0,0,0,0,0,0,0,0
317862.5888,1184980.408,6,2915876.049,0,34727,0,0,0,0,0,0,0,0,0,0
317862.5888,1186688.001,6,2915875.49,0,34728,0,0,0,0,0,0,0,0,0,0
317862.5888,1188395.595,6,2915876.608,0,34729,0,0,0,0,0,0,0,0,0,0
317862.5888,1190103.189,6,2915876.608,0,34730,0,0,0,0,0,0,0,0,0,0
317862.5888,1191810.783,6,2915876.049,0,34731,0,0,0,0,0,0,0,0,0,0
317862.5888,1193518.376,6,2915876.049,0,34732,0,0,0,0,0,0,0,0,0,0
317862.5888,1195225.97,6,2915876.608,0,34733,0,0,0,0,0,0,0,0,0,0
317862.5888,1196933.564,6,2915875.49,0,34734,0,0,0,0,0,0,0,0,0,0
317862.5888,1198641.157,6,2915876.049,0,34735,0,0,0,0,0,0,0,0,0,0
317862.5888,1200348.751,6,2915876.608,0,34736,0,0,0,0,0,0,0,0,0,0
317862.5888,1202056.345,6,2915876.608,0,34737,0,0,0,0,0,0,0,0,0,0
317862.5888,1203763.939,6,2915876.049,0,34738,0,0,0,0,0,0,0,0,0,0
317862.5888,1205471.532,6,2915875.49,0,34739,0,0,0,0,0,0,0,0,0,0
317862.5888,1207179.126,6,2915876.608,0,34740,0,0,0,0,0,0,0,0,0,0
317862.5888,1208886.72,6,2915876.049,0,34741,0,0,0,0,0,0,0,0,0,0
317862.5888,1210594.313,6,2915875.49,0,34742,0,0,0,0,0,0,0,0,0,0
317862.5888,1212301.907,6,2915876.608,0,34743,0,0,0,0,0,0,0,0,0,0
317862.5888,1214009.501,6,2915877.166,0,34744,0,0,0,0,0,0,0,0,0,0
317862.5888,1215717.095,6,2915875.49,0,34745,0,0,0,0,0,0,0,0,0,0
317862.5888,1217424.688,6,2915876.049,0,34746,0,0,0,0,0,0,0,0,0,0
317862.5888,1219132.282,6,2838642.994,0,34747,0,0,0,0,0,0,0,0,0,0
319570.1825,1055203.285,6,387392.7658,0,34748,0,0,0,0,0,0,0,0,0,0
319570.1825,1056910.879,6,2732462.784,0,34749,0,0,0,0,0,0,0,0,0,0
319570.1825,1058618.473,6,1779909.013,0,34750,0,0,0,0,0,0,0,0,0,0
319570.1825,1070571.629,6,3593602.582,0,34751,0,0,0,0,0,0,0,0,0,0
319570.1825,1072279.222,6,2915875.49,0,34752,0,0,0,0,0,0,0,0,0,0
319570.1825,1073986.816,6,2915876.608,0,34753,0,0,0,0,0,0,0,0,0,0
319570.1825,1075694.41,6,2915876.049,0,34754,0,0,0,0,0,0,0,0,0,0
319570.1825,1077402.003,6,2915875.49,0,34755,0,0,0,0,0,0,0,0,0,0
319570.1825,1079109.597,6,2915877.166,0,34756,0,0,0,0,0,0,0,0,0,0
319570.1825,1080817.191,6,2915876.608,0,34757,0,0,0,0,0,0,0,0,0,0
319570.1825,1082524.785,6,2915875.49,0,34758,0,0,0,0,0,0,0,0,0,0
319570.1825,1084232.378,6,2915876.049,0,34759,0,0,0,0,0,0,0,0,0,0
319570.1825,1085939.972,6,2915876.608,0,34760,0,0,0,0,0,0,0,0,0,0
